ensembl_id,lfc_discovery,p_discovery,padj_discovery,lfc_replication,p_replication,padj_replication
ENSG00000225697,0.607376729079873,0.001754248546051,0.0156384146062019,0.417672443928325,0.069841917291237,0.115326043321835
ENSG00000105650,0.781755079545942,0.001755297835322,0.0156393149109303,0.409968077657623,0.0225109474462602,0.0442347882834409
ENSG00000139239,-0.372059812975654,0.0017565325647417,0.0156418655819231,0.44440767956546,0.104986128123946,0.161630703471219
ENSG00000241370,0.627065172702549,0.0017627083221219,0.0156883894486967,0.821374397879651,9.33854404366295e-05,0.0003982694486119
ENSG00000171307,-0.210998269902617,0.0017670767935835,0.0157130565972953,-0.092688616483609,0.241684017543863,0.322846971388678
ENSG00000189171,0.646628624643103,0.0017674679871179,0.0157130565972953,0.900079182249672,0.0003766812666792,0.0013288025059286
ENSG00000116761,-0.452647656968337,0.0017692909350701,0.0157130565972953,0.655703048855355,0.0002880114048932,0.0010570627516512
ENSG00000176623,-0.260114756233155,0.0017779854382638,0.0157793304899047,-0.294659494837871,0.0182217642595475,0.0369677507827169
ENSG00000101849,-0.286291678943577,0.0017786669525062,0.0157793304899047,-0.111667456562385,0.324253217495264,0.41114680102183
ENSG00000166250,1.14164690726341,0.0017858796737163,0.0158347997736182,0.502160793841667,0.0185167898546321,0.0374755810400474
ENSG00000228486,0.718255377888964,0.0017942605991543,0.0158920224496524,-0.32257724545308,0.0014167875721122,0.0041621149825241
ENSG00000138134,0.40322858227086,0.0017963291494798,0.0159018037215358,0.166850641959765,0.292306325949947,0.377591298021473
ENSG00000164620,0.532735947582278,0.001800203874395,0.0159275548801092,0.550703333656272,0.0397194135298889,0.0713276637679249
ENSG00000180011,-0.280988949280333,0.0018141817316431,0.016042619366359,0.0683564340510406,0.502287241449937,0.586378228945654
ENSG00000083814,0.441864391469114,0.0018178561799034,0.0160664973842271,-0.0698138040830214,0.589971244481013,0.665925218472297
ENSG00000213199,0.995021668365698,0.0018249067543259,0.0161199285382273,-0.0435629461763798,0.84664991386515,0.881850629432169
ENSG00000134874,0.489531556804607,0.0018258565673907,0.0161199285382273,0.232784851314058,0.210303357334762,0.288117641399638
ENSG00000237172,0.429846232831825,0.0018293635003098,0.0161337000727708,0.507478167725154,0.0001825943887636,0.0007106114339042
ENSG00000172183,0.506818429350225,0.0018293729769634,0.0161337000727708,0.815712433918055,0.0193428041042695,0.0389458133975875
ENSG00000155368,-0.29897886540009,0.0018347056909902,0.0161720824456499,-0.0607036828113629,0.652866872178547,0.721076110170168
ENSG00000251474,0.435337541460937,0.0018386334346878,0.0161893980805506,-0.085434770387144,0.534186287453333,0.615606887520858
ENSG00000168772,-0.710992385158648,0.0018398806448627,0.0161917351094322,-1.18000839792579,3.1258402575054e-07,2.60704745261448e-06
ENSG00000138834,0.628403271275527,0.0018466621789379,0.0162340899014095,0.0875299873495871,0.669309857346111,0.735003143486767
ENSG00000226812,0.828232396068757,0.001851515419243,0.0162680832680637,-0.862274246882018,0.0004743255271278,0.001624803090124
ENSG00000099991,0.522000350743214,0.0018609277219494,0.0163420766721997,0.187544143065763,0.209989291287616,0.28777547501938
ENSG00000214517,0.220163401182961,0.0018643612228932,0.0163521024488602,0.440909328227129,5.93632204803037e-05,0.0002670161662082
ENSG00000198646,0.237772370390233,0.0018648205561651,0.0163521024488602,-0.0772289913616923,0.398201369328138,0.486228319276181
ENSG00000198270,-0.330631914188801,0.0018650439428999,0.0163521024488602,-0.289375153318031,0.0129677573306251,0.0277053476841613
ENSG00000147408,0.572365041371584,0.0018738485422595,0.0164205686285571,0.694620118235197,0.0010582941520437,0.0032386936411804
ENSG00000146085,-0.377868938420111,0.0018758600631404,0.0164294658318172,0.223326387545574,0.130666670467217,0.194235492517167
ENSG00000171813,0.605018277125656,0.0018770408312213,0.0164299956444449,1.14044853412206,0.0001248709377998,0.0005128396795879
ENSG00000162897,0.702117094404654,0.0018785247015967,0.0164299956444449,0.867948156266122,0.0017536557513099,0.0049951689601348
ENSG00000146674,-0.343259500193251,0.0018789092763414,0.0164299956444449,0.555180451382072,0.0001700714770162,0.0006687061854642
ENSG00000072840,0.878864271755846,0.0018799780763746,0.0164306298015746,0.998367112089403,3.49211813450636e-05,0.00016754234405
ENSG00000107521,0.288367517733197,0.0018886720926916,0.0164978708435757,0.304733468842343,0.0272078202708747,0.0519708696097396
ENSG00000132326,-0.396344279459283,0.0018909464904412,0.0165050353348847,-0.0297228153855098,0.848883851240582,0.883665700752426
ENSG00000258819,-0.899839011325332,0.0018914938626565,0.0165050353348847,-0.523961901314643,0.0163371344062257,0.0336823511800574
ENSG00000151790,-0.474994652319077,0.0018934682484302,0.0165135263633585,-0.289426832564786,0.092111823972694,0.144998522647722
ENSG00000167566,0.601934091360649,0.0018967194198631,0.0165331377761009,0.2892853668002,0.115554674062937,0.175125893387938
ENSG00000272686,-0.409863439350124,0.0019004501709366,0.0165569066133581,0.0139851558269965,0.907288918402582,0.929049876608103
ENSG00000153561,-0.423184329226004,0.0019077325223126,0.0166034657783491,0.0099088962119154,0.951954012925744,0.963614882964343
ENSG00000131979,-0.441234888302112,0.0019078078856398,0.0166034657783491,0.424964703337474,0.0052346306378288,0.0127681985857943
ENSG00000168071,0.676837172647721,0.0019137962143865,0.016646797029358,0.652144270423196,0.0008575789241049,0.0027025389749214
ENSG00000149483,0.420832331348025,0.0019191413889864,0.0166844911898603,0.396955605010985,0.0001287580165708,0.0005262986169881
ENSG00000171747,0.905479891848885,0.0019218518529696,0.0166992522440332,2.02393840858722,3.14566480624333e-09,4.47098947461019e-08
ENSG00000001084,-0.338586903161029,0.0019362429134194,0.0168154387193856,0.01170670604575,0.909497209315766,0.930819499458809
ENSG00000136840,0.49905130432231,0.0019419214032626,0.0168478745022563,1.69341871778462,0.0838520561513415,0.134094529063999
ENSG00000108298,-0.255945753047672,0.0019420209452334,0.0168478745022563,0.700166978098777,1.87280877907777e-06,1.28396163456475e-05
ENSG00000170345,-3.41580973847306,0.0019471116909788,0.0168831577327142,3.51170765896835,4.50861958147814e-11,1.0317072078178e-09
ENSG00000108799,0.294718460272129,0.0019582947112639,0.0169622880137418,-0.264233329574462,0.0018105953662125,0.0051339286355318
ENSG00000036257,-0.292239056540907,0.0019631979405659,0.0169958322497709,0.0749998780373751,0.411295918782594,0.498913410537273
ENSG00000213347,0.749880414250306,0.0019671129266651,0.0170207903392247,-0.0321086377725722,0.882209095982595,0.909947087998452
ENSG00000146938,-0.549447980186773,0.0019704340280248,0.0170405862559966,0.187545274371195,0.228010040290278,0.307812734714053
ENSG00000145337,-0.365804022349557,0.0019770245754222,0.0170886212252954,0.255212984330583,0.0674188272933208,0.111828492450348
ENSG00000150045,-0.638676654099722,0.0019791778136394,0.0170982716095034,-0.0008944633450407,0.996168141335788,0.997324025466749
ENSG00000136158,-0.319020308545232,0.0019808363393239,0.0170995684896924,0.899064828631718,2.5024109996469703e-15,1.64229818983542e-13
ENSG00000176903,0.391716401345853,0.001981401611921,0.0170995684896924,1.20144567538105,1.61513885001567e-10,3.2166811475940104e-09
ENSG00000215386,-0.373206593210109,0.0019873072181042,0.0171415641427695,-0.763922919437795,3.30597655645773e-07,2.73580051509856e-06
ENSG00000198780,0.749387939366209,0.0019930091434807,0.0171817599551932,1.86808113053951,2.3976374900339402e-17,2.4593389303369103e-15
ENSG00000139926,0.526810876975603,0.0019947440048142,0.0171877315190156,1.34850978559742,1.2307092960271902e-19,1.95157231936506e-17
ENSG00000259407,0.884985533332962,0.0020009981569971,0.0172326170262129,0.220238481901755,0.249511415184106,0.331446607310312
ENSG00000146039,0.403476832075724,0.0020071663645986,0.0172767159107315,-0.207337991424274,0.115426435540155,0.174967700770216
ENSG00000117594,-0.320745341795408,0.0020270200777122,0.0174385055407569,0.167578175326928,0.256490306549685,0.339196665597149
ENSG00000186056,0.54304141432319,0.0020338990399385,0.0174885625477926,-0.171698426408431,0.431113619250884,0.518240826681853
ENSG00000170917,-0.288539444724432,0.0020379451430059,0.0174946117090081,-0.125754105869303,0.358951491037498,0.446592346625219
ENSG00000088854,0.338335851564117,0.0020383087827345,0.0174946117090081,0.412707002625298,7.48837408401891e-05,0.000327732272309
ENSG00000141179,-0.31894512483254,0.0020389365797496,0.0174946117090081,0.276785392457831,0.0157421070701367,0.0326042560045766
ENSG00000092010,-0.295270059735031,0.0020396338943646,0.0174946117090081,0.401593426800207,0.0013608069377023,0.0040149484385432
ENSG00000118298,-0.612725105764652,0.0020481299753391,0.0175533101976045,-0.450785395043326,0.0035620398269367,0.0091808118400119
ENSG00000235949,-0.844978225202884,0.0020499027716072,0.0175533101976045,-1.04657001773278,0.0001891576857441,0.0007329454324382
ENSG00000142686,0.389499633182286,0.0020519475769445,0.0175533101976045,0.113639350402237,0.383237292632752,0.471029897286976
ENSG00000106536,-0.717227814008942,0.002052893681794,0.0175533101976045,-1.16753479753099,5.85685938775418e-07,4.57568114511736e-06
ENSG00000115459,0.320396900759649,0.002053002619635,0.0175533101976045,-0.126942909892771,0.0984377421499992,0.153183139457574
ENSG00000135392,-0.194061182847718,0.0020531369980098,0.0175533101976045,0.423402202248924,1.42570675148482e-05,7.64301705172026e-05
ENSG00000154856,0.903345740837122,0.0020562469688794,0.0175707901610155,0.49382252530351,0.0724685083459036,0.118873639053647
ENSG00000140093,-0.294320512405535,0.0020587843934131,0.0175720761037472,0.269928456335578,0.0272848487056306,0.0520807028192061
ENSG00000198574,-0.637122365792764,0.0020595019284369,0.0175720761037472,0.250593231266219,0.227411415417351,0.307081301849639
ENSG00000196090,-0.876647925387061,0.0020595939309085,0.0175720761037472,-4.14450455501504,3.2854041740703e-08,3.5486235953802e-07
ENSG00000231806,-0.538217992327026,0.0020662340208332,0.0176135530648588,-0.161224000753035,0.284595370212132,0.369321851744807
ENSG00000163932,0.30305712260999,0.0020665913885824,0.0176135530648588,0.16833943240974,0.322043910361565,0.409009002615262
ENSG00000162407,-0.519168044180963,0.0020705126638183,0.0176378589109976,0.61768215774965,3.22533263007249e-05,0.000156058068401
ENSG00000070061,0.28357230141685,0.0020720958349108,0.0176422325809758,0.11231067914472,0.429959876951425,0.517235419923193
ENSG00000229344,3.68668857071186,0.0020806559542824,0.0177059741991879,2.83388011558174,0.529764955970323,0.611592804232238
ENSG00000005448,0.550592194270117,0.0020934649098456,0.0177966099449351,0.188804229257419,0.204892726631472,0.28207485233755
ENSG00000165792,0.329243372520257,0.0020953008168491,0.0178030402222954,-0.0153673699376152,0.878435363310098,0.906939530445028
ENSG00000157693,-0.282723690559259,0.0020975753864556,0.0178131891212291,0.214295671815662,0.125519152997446,0.187849702700391
ENSG00000069493,0.578206410827459,0.00210106031504,0.0178336009859192,0.995804485193933,3.0341880196776e-07,2.54244329463759e-06
ENSG00000060138,0.541927406953419,0.0021035505837282,0.0178455536146328,1.88735043347505,3.75317133925966e-12,1.15170538084227e-10
ENSG00000110092,0.446910373389242,0.0021106282160115,0.0178963910223454,1.83486258741555,1.01067365190281e-10,2.10277462781709e-09
ENSG00000099290,0.208627935813576,0.0021119460244392,0.0178983627107157,0.270007164501678,0.0370633086428902,0.0673044321009666
ENSG00000135454,0.842569361966639,0.0021138347849084,0.0179051686043706,0.0423114884627665,0.856965429126985,0.890319007999052
ENSG00000180210,-0.321934996841288,0.0021217037166655,0.0179561761709575,0.18562959378322,0.234647491701775,0.315184011747403
ENSG00000102038,-0.339440336007383,0.0021220341594225,0.0179561761709575,0.0049578362451004,0.964682949443834,0.973074958047118
ENSG00000131480,0.607876088430266,0.0021232466838473,0.017957222723082,-0.0221751011602277,0.887754490769381,0.913987707630047
ENSG00000270964,-0.520541050443786,0.0021256740508401,0.0179685373892646,-0.810091180719692,8.48682893848645e-06,4.85157858991445e-05
ENSG00000166192,-0.376900549780432,0.0021270613098791,0.0179710528291632,-0.100753049505956,0.383716067753151,0.471405610101196
ENSG00000139624,0.257805265177376,0.0021286492200609,0.0179712202223099,-0.13611471105438,0.131227065888677,0.194940105575767
ENSG00000066583,-0.322051067591464,0.0021292605089979,0.0179712202223099,0.404805227324899,0.001633794711713,0.0046984610982073
ENSG00000168268,0.483040519510498,0.0021318312944918,0.0179837144290333,0.687523138620289,0.0009759885090344,0.0030208481642788
ENSG00000163682,-0.418753857772517,0.0021394774559701,0.0180389888567787,0.207360567408998,0.187196229119887,0.261666201813552
ENSG00000131732,-0.320689212416128,0.0021464921177711,0.0180881444895599,-0.352383256756806,0.0070399439415753,0.0164194462927377
ENSG00000175857,0.635323231054786,0.0021475010253794,0.0180881444895599,0.404835272295374,0.0260405180640062,0.0500737177455222
ENSG00000163171,0.507765262552311,0.0021521379110645,0.0181179471308201,0.461155083992782,0.0068729295011225,0.0160926059418095
ENSG00000179761,-0.252234687462522,0.0021610183867186,0.0181834261396758,0.069542252671407,0.549596280821318,0.629704596710443
ENSG00000142798,0.604331424462045,0.0021624437775025,0.0181861411415464,0.756190055720093,0.0004719367439981,0.0016181177262032
ENSG00000147100,-0.257793936342736,0.0021648687430353,0.0181972555097547,0.101751969124406,0.507994680989369,0.591793025236444
ENSG00000130518,0.604331459586167,0.0021670945592488,0.0182066854157575,0.118878126167141,0.564087542499044,0.642868270337281
ENSG00000108733,-0.303253705246867,0.0021705542989129,0.0182264671576746,-0.0111223499232455,0.92347914637739,0.941417946211458
ENSG00000180787,0.529178491935003,0.0021762665180965,0.0182651335452662,0.206751968485281,0.132854822447288,0.196889571675354
ENSG00000100626,0.546377333236197,0.0021826848726504,0.0182996098548926,0.223669449714881,0.313149966674544,0.399520197545639
ENSG00000105245,0.663456225526871,0.0021837031405789,0.0182996098548926,0.274498296759798,0.189451606793571,0.264214515659434
ENSG00000261971,0.74831528265089,0.0021849927789221,0.0183011177805908,-0.351270999701972,0.0540604905425572,0.0928102568588904
ENSG00000158234,0.388073494821418,0.0021950870090098,0.0183763324632434,0.822447679281179,2.47634907828646e-06,1.64773578544464e-05
ENSG00000063046,-0.284493144563732,0.0022003331894368,0.0184109056114624,0.304932541948864,0.0117873975798624,0.0255519910886606
ENSG00000172716,0.430615198570967,0.002206055541042,0.0184494259548,1.00017951386021,1.35052092166607e-07,1.24470253716606e-06
ENSG00000060762,-0.480135243852485,0.0022079892918138,0.0184536488237341,0.175980993875227,0.191360639059353,0.26649533155991
ENSG00000042980,0.653824984004766,0.0022087983736388,0.0184536488237341,0.656706855256327,0.0030457133355212,0.0080140861432282
ENSG00000132541,-0.462678630215384,0.0022161207853432,0.0185054501224712,0.0964180236377809,0.514350984857715,0.597489526086399
ENSG00000170921,0.411459883963723,0.0022192724452861,0.0185217445929382,0.415626382841988,0.0189923388828274,0.0383111636847023
ENSG00000134056,-0.343803633607322,0.0022203182791801,0.0185217445929382,0.624133907803177,0.0001457686732693,0.000586700175555
ENSG00000163430,0.433999633018675,0.0022260131922412,0.0185598632792937,1.08812185012757,4.04503557558318e-10,7.31874506724081e-09
ENSG00000227066,0.655882741249495,0.0022279767304425,0.0185668480234757,-0.029131729904657,0.840368228139868,0.877051561446909
ENSG00000119042,0.392280510510341,0.0022303062861083,0.0185725932489438,0.136715681317781,0.303835862306271,0.389755951577103
ENSG00000131773,-0.332724727602846,0.0022309184590199,0.0185725932489438,0.135252424524243,0.503555548877312,0.587508176179797
ENSG00000156239,0.277404353963923,0.0022377691887599,0.0186202267714576,-0.488925992648404,5.30961677838255e-07,4.19055468955153e-06
ENSG00000171234,-0.337756799952008,0.0022399664972254,0.0186291111811609,-0.0279833186420448,0.870189727472851,0.900486290350402
ENSG00000023892,0.453631639959145,0.0022527706099754,0.0187261556954207,0.729072186997863,0.0005481042182612,0.0018386396140053
ENSG00000189077,-0.327926866827405,0.0022605443179675,0.0187813082578944,0.151164945062707,0.360303071831346,0.44795096267352
ENSG00000179698,0.804012058815042,0.0022647518805954,0.0188067915482276,-0.28170262802601,0.133577082082307,0.197740186706695
ENSG00000011243,0.47239787544774,0.0022689726289741,0.0188256063906038,0.165400904081861,0.157546512663011,0.226535854106563
ENSG00000141232,-0.452526954239919,0.0022693006005651,0.0188256063906038,0.478869352607006,0.0013093004339849,0.0038836842802207
ENSG00000165424,-0.298926668290092,0.0022716184282456,0.0188289683196622,0.201455596156398,0.142677140128016,0.208756936797779
ENSG00000129474,0.436489098781623,0.0022719892648634,0.0188289683196622,0.442582144669171,0.0077599341293999,0.0178293724639785
ENSG00000164466,-0.284193963594522,0.0022767996993513,0.0188521343487646,-0.140555201854474,0.201907602943885,0.278540392191949
ENSG00000176153,0.877727504616609,0.0022770707993414,0.0188521343487646,1.1618625532081,5.26204647374586e-05,0.0002398126384244
ENSG00000159842,0.436996967093211,0.0022808966857304,0.0188678247389976,0.611800939493781,0.0029609810493573,0.0078198901750043
ENSG00000127837,-0.280563346823692,0.0022812540946859,0.0188678247389976,0.28674422188097,0.0920299946688489,0.144893035131506
ENSG00000175054,0.279449117165961,0.0022914333263577,0.0189425154978907,0.379494899051904,0.0005954972366764,0.0019717276450497
ENSG00000111725,0.279891229132482,0.0022947568884223,0.0189604862744797,0.045698480822224,0.580145365596817,0.657135196152293
ENSG00000137513,-0.256899961928387,0.0023002442838674,0.0189963088280126,0.166305284890019,0.240880978389066,0.321891512869387
ENSG00000206384,-0.677091967443712,0.0023067226563938,0.0190402752999238,-1.10491609412482,1.86146160019094e-10,3.66249748512417e-09
ENSG00000120820,0.544517520974106,0.0023108212820353,0.0190632326954685,0.713222718362402,0.0005272759778114,0.0017791773734847
ENSG00000166840,-0.223691506283189,0.0023119231239924,0.0190632326954685,0.207810578407743,0.186713684180208,0.261116109982867
ENSG00000108100,-0.212760120206893,0.0023134720291532,0.0190632326954685,0.284536365577939,0.0028170678127201,0.0074931091988357
ENSG00000072071,0.580326700568759,0.0023142758864334,0.0190632326954685,0.383124514826366,0.0991455106204611,0.154069959718288
ENSG00000259953,0.599493009985935,0.0023152834761716,0.0190632326954685,-0.540571392169659,0.0004733698259973,0.0016222870578804
ENSG00000143578,-0.260929138568169,0.0023197786252587,0.0190829459919962,-0.129178063220778,0.219639237515281,0.298330246863056
ENSG00000151365,-0.553544096319956,0.0023199919181392,0.0190829459919962,-0.17540125521112,0.379645521538983,0.467422714561951
ENSG00000174227,0.227721352370999,0.0023251643115663,0.0191159570420501,-0.095367675771252,0.192792129502694,0.268095843339545
ENSG00000121064,0.303691934884426,0.0023267176675062,0.0191191966978141,0.571938890246441,1.65287889999076e-05,8.68197948256561e-05
ENSG00000176788,-0.635500229072623,0.0023284517874586,0.0191239177683109,0.983539146543285,2.1073036752929e-05,0.0001071401397199
ENSG00000112855,0.239513643211339,0.0023316971151016,0.0191410397323323,-0.0831622656761667,0.261585645877815,0.34480034630983
ENSG00000176809,0.629785835660262,0.0023338670868312,0.0191493213910553,-0.166152368792548,0.251044667991533,0.333226839518556
ENSG00000183495,0.372208868068696,0.0023360207326262,0.0191574609261423,0.0745337476727932,0.39972238255139,0.487740446490624
ENSG00000170476,0.756977998956598,0.0023407013242821,0.0191863052883004,0.824319992685494,0.000617983205019,0.0020365260955335
ENSG00000071246,0.454504825733362,0.0023480627404457,0.0192370843097026,0.344296970914585,0.0684767696572329,0.113384574965546
ENSG00000179152,-0.303785694024785,0.0023609761872128,0.0193332767028369,-0.117264843270667,0.338956423997085,0.426198004988148
ENSG00000124593,0.542686400643125,0.0023673134482981,0.0193755500691479,-0.459949202322315,0.0197003118164929,0.0395374324387864
ENSG00000105122,0.609734263772138,0.0023745122616342,0.0194135088440707,0.529117392929139,0.0365781521139333,0.0665585330861151
ENSG00000188112,0.994207949155854,0.0023746993035136,0.0194135088440707,0.515731233488551,0.0145033971138882,0.030419078982843
ENSG00000153956,0.723784709922513,0.002375482709637,0.0194135088440707,1.06251583351398,4.33965554215474e-06,2.70121228484302e-05
ENSG00000072506,-0.361266157748331,0.0023843437219024,0.0194635710267878,0.179494248994275,0.22008776766482,0.298870284322324
ENSG00000155324,-0.346471855742078,0.0023849629760508,0.0194635710267878,-0.224090732794821,0.032778911285954,0.0606727327582022
ENSG00000230202,-0.672685854719021,0.0023851489840612,0.0194635710267878,-0.392155292574397,0.0904335217974423,0.142785672521516
ENSG00000272636,0.732034521723333,0.0023930855334189,0.0195084352000862,2.10599598038545,1.3446185928545e-07,1.24004184344482e-06
ENSG00000095303,0.408535437061881,0.0023948277224428,0.0195084352000862,0.684521641549583,0.0001496442417223,0.0005996398682101
ENSG00000137054,-0.315877454431192,0.0023967841140687,0.0195084352000862,0.88849867466943,2.21241205389054e-12,7.195490023606749e-11
ENSG00000113248,0.579889480357885,0.0023980489791592,0.0195084352000862,0.869709512442131,2.82757471775398e-06,1.8523834729797e-05
ENSG00000146021,0.482042773012064,0.0023984062881992,0.0195084352000862,0.0195690985631678,0.892199510610451,0.917509808669455
ENSG00000172775,0.169096193404582,0.0023989271516962,0.0195084352000862,0.158020316242811,0.0210002749980241,0.0417415859707321
ENSG00000067225,0.434284579862327,0.0024014717990438,0.0195195036519621,1.41847096334401,2.71210061448022e-10,5.100139976050751e-09
ENSG00000066468,0.371407603440533,0.0024203670440534,0.0196633957096201,0.742826208419685,1.27953822240045e-07,1.18711363985894e-06
ENSG00000133027,-0.452979566858135,0.0024256709333367,0.0196932767272111,0.122625189303984,0.579445315856315,0.656486881791865
ENSG00000257052,-0.594104133960342,0.0024264333197728,0.0196932767272111,-0.371735464797886,0.0463816347621002,0.0814127707402005
ENSG00000104408,-0.374439852627713,0.0024294125621039,0.0197077579804318,0.428253625843565,0.0013011916471656,0.003861584032499
ENSG00000010610,-0.547820580919353,0.0024351310310158,0.0197444350853063,0.205775527406959,0.195604645851892,0.271389419727161
ENSG00000183576,-0.169525081845854,0.0024476435699203,0.0198361364890055,0.410200155392298,9.46562322672987e-05,0.0004031089692251
ENSG00000197217,0.253555594961758,0.0024507276131542,0.0198513751454518,0.44106644195112,0.0001288293525717,0.0005263701792541
ENSG00000196104,-1.26495347641055,0.0024538959256176,0.0198672811022511,-0.100683776907347,0.683903615132767,0.747698597008715
ENSG00000183578,0.738382410727766,0.0024553915694363,0.0198696358013466,0.883992449702282,3.5417678747757303e-09,4.96660145193216e-08
ENSG00000147065,0.376604066641589,0.0024592724170271,0.0198912803833308,1.12520048070915,7.885935241332791e-17,7.46263858837867e-15
ENSG00000104870,-0.365977231320646,0.0024610578965525,0.0198958686367465,0.329980077064812,0.0834536553503165,0.133576845992846
ENSG00000013725,0.553288587965445,0.0024623635952526,0.0198958686367465,0.299186644357748,0.0892866062341248,0.141278957954924
ENSG00000133619,0.572937933059296,0.0024634588743776,0.0198958686367465,0.296882922191235,0.206398353584309,0.283827970784666
ENSG00000131196,0.562793382108992,0.0024708606804225,0.0199458807349629,1.22874295164938,6.845409708092481e-09,8.95114096740563e-08
ENSG00000130956,0.34334882029484,0.0024761739975158,0.0199789929388603,0.710264737538464,2.72937602047112e-12,8.618834761737439e-11
ENSG00000100811,-0.243849878551464,0.0024857759611226,0.0200312596832194,0.414723594514195,0.0002457772407149,0.0009208328395421
ENSG00000099917,0.477443108088253,0.0024862956931573,0.0200312596832194,0.180767919617602,0.250645372687802,0.332787175975078
ENSG00000154277,0.933345079478166,0.0024877464622198,0.020033161452602,1.52799057224994,1.04857648933925e-05,5.8514437685479e-05
ENSG00000117362,-0.28302664835249,0.0024991749375941,0.0201032153387044,0.246794350324592,0.0326340503636168,0.0604488768713659
ENSG00000131797,0.457608383182773,0.0025000225157324,0.0201032153387044,-0.159098166057707,0.274698026370063,0.358779275258989
ENSG00000153902,0.648752243755169,0.0025002403639802,0.0201032153387044,0.250410134593137,0.185842943563943,0.260022349043345
ENSG00000116741,-1.04294594255003,0.0025022774092175,0.0201032153387044,2.86182046296141,1.54156816666328e-19,2.40550232644861e-17
ENSG00000119537,-0.311134243908495,0.0025025406918724,0.0201032153387044,0.176388399291179,0.0740908784174072,0.121034080034138
ENSG00000198502,-0.837327701695355,0.0025054170333387,0.020116522742854,1.92678805530539,2.48124221881705e-07,2.13334471662418e-06
ENSG00000218336,-0.946763543416712,0.0025097007707318,0.0201411119761118,-0.734542139096924,0.0057429620868045,0.0138230666047341
ENSG00000121851,-0.221689350024335,0.0025115199143115,0.0201459077951488,0.132649432479072,0.257093776674366,0.339887473299649
ENSG00000188599,0.716779096256654,0.0025218165895877,0.0202186675719399,-0.0856148093994753,0.516881697016784,0.599835494429542
ENSG00000134690,0.467014242895279,0.0025274377408351,0.0202538888347197,0.435762202007903,0.017565575008732,0.0358173148297882
ENSG00000165283,-0.264716432547148,0.0025359268359443,0.020312047294023,0.282948852524,0.0089501714820622,0.0201536867207382
ENSG00000004866,-0.234029720673446,0.0025421999067011,0.0203524081851045,-0.110450202061831,0.348984978666076,0.436693420801005
ENSG00000146530,-1.04929592388705,0.0025449891913891,0.0203577186277571,-0.364121364986899,0.145380649122161,0.212048661806612
ENSG00000072121,0.254262503930851,0.0025453320282825,0.0203577186277571,-0.0652798879253254,0.600406991886436,0.675132795966902
ENSG00000134533,0.565001147810363,0.0025502992888244,0.0203837748970662,0.820744959388411,2.20980677919403e-05,0.0001116742319973
ENSG00000270810,1.12503771748955,0.0025510618110323,0.0203837748970662,-0.653937341317906,0.0136889384217561,0.0289969454502591
ENSG00000211651,0.780972747768138,0.0025545965216612,0.0204021335763863,1.84347333565115,1.01242626730321e-07,9.63364806279827e-07
ENSG00000188641,-0.489189829159481,0.0025589122853183,0.020426709297904,-0.208885386732923,0.0557688942895095,0.0952824735462143
ENSG00000213326,-0.485995358962615,0.0025609014678144,0.020430302432986,0.113677739258763,0.625722077294693,0.697476360647356
ENSG00000272502,-0.408256577838327,0.0025625388302213,0.020430302432986,0.17149392750352,0.268448064801848,0.352137025086166
ENSG00000256937,-0.929691187617797,0.0025630788099592,0.020430302432986,-0.267886658197243,0.244834543731961,0.326416386789711
ENSG00000165475,-0.277184427006324,0.0025644452530862,0.0204313193786952,0.0976376955117496,0.40344693500675,0.491447049178176
ENSG00000105877,0.729020515338738,0.0025752882280462,0.0205077998343501,-0.594420366564721,5.21638787789274e-06,3.18149835925552e-05
ENSG00000158488,0.806727386289459,0.0025776916445663,0.0205170321439131,-0.450035598687804,0.331735289907004,0.41896790359531
ENSG00000130940,0.437476231258467,0.0025925995069715,0.0206257361644834,0.493544803575762,0.0310371905695217,0.0580125532046823
ENSG00000135074,0.565354416291092,0.0025962984407161,0.0206452043800824,0.94322886900555,4.26915949922953e-07,3.45394547902365e-06
ENSG00000116285,-0.489027767154573,0.0025987558447364,0.0206547862127194,-0.113993551043407,0.518947650419645,0.601923464839107
ENSG00000008988,-0.362038623613639,0.0026008482193423,0.0206614589756235,0.277848169688612,0.0719066022986219,0.118130261803907
ENSG00000196220,0.42341278743511,0.0026043811358768,0.0206795636460672,-0.4137126607093,0.0004956347073777,0.0016863023962617
ENSG00000138162,0.312484363708377,0.0026101175194535,0.0207151386577612,0.0574868549463552,0.563896584185397,0.642715215758977
ENSG00000107719,0.457909467700075,0.0026147579976006,0.0207419860011687,0.997342564304687,7.77621237211998e-06,4.50301946601879e-05
ENSG00000186810,0.851496049090787,0.0026264342522688,0.0208245931194313,0.680154828606384,0.0280284169117031,0.0532712431824892
ENSG00000188993,0.758301351080931,0.0026283667103713,0.0208299009069889,-0.933158190162128,1.62113925949632e-06,1.12802991737628e-05
ENSG00000188878,0.614948140883859,0.0026308174168191,0.0208393087599334,0.0038712678812059,0.98289314538458,0.98717360981931
ENSG00000235245,0.615065189019372,0.0026366423734763,0.0208754229588917,-0.465647582949867,0.048063066246661,0.0839272685364314
ENSG00000160190,0.376229846276845,0.0026384157927504,0.0208794401410943,0.814738740441097,7.05660959760115e-06,4.14439838148603e-05
ENSG00000150625,-0.635767723207513,0.002641005964321,0.0208899138434448,0.380452127293062,0.0113441020092974,0.02469872172664
