ensembl_id	lfc_a	p_a	lfc_b	p_b	concordant
ENSG00000222041	1.38449727194836	9.56742355293033e-08	2.47049324364672	7.38705139274115e-32	True
ENSG00000136010	1.40707927761637	9.59669027844971e-08	-0.103909126851064	0.590166013195674	False
ENSG00000064547	1.29258688014604	9.60508658033533e-08	1.16145786395958	1.64178340366447e-05	True
ENSG00000123243	1.10350351031805	9.70085174854026e-08	0.618644438761264	0.0002374303009621	True
ENSG00000128591	2.57500541624335	1.01963846365178e-07	1.12696578005546	0.0015615813872544	True
ENSG00000163687	-0.961585986011841	1.0642228163277e-07	0.183123670483169	0.409961778787305	False
ENSG00000239521	0.958692594460555	1.08949564136899e-07	0.0107574342744743	0.939185061296846	True
ENSG00000121898	1.64582646108665	1.10744643456108e-07	0.892578963072794	0.0006509995224821	True
ENSG00000144290	-1.94744336396228	1.11333942726133e-07	-0.811800325266307	4.46030419096483e-05	True
ENSG00000092969	1.72255705056804	1.13351421794235e-07	1.45499769344293	9.40717652794093e-07	True
ENSG00000115009	2.47997603915295	1.13620850317254e-07	5.48911438150673	7.364323783068801e-21	True
ENSG00000165682	-1.05120830479189	1.13937011373387e-07	0.128231185365045	0.592545510423398	False
ENSG00000083307	1.57663667081768	1.19487970572592e-07	0.436375505941355	0.0350045713829717	True
ENSG00000076716	1.24651326372991	1.19897561713882e-07	1.78479588981017	2.76158561117376e-10	True
ENSG00000160870	1.14487632214232	1.2116038390953e-07	1.57055436444255	8.87377247993685e-08	True
ENSG00000167183	1.35650022298391	1.24928696860077e-07	0.598213730268221	0.0025932904568645	True
ENSG00000026652	0.818511440053013	1.25798291652736e-07	0.844434507983207	7.65635760878216e-08	True
ENSG00000184347	1.59193389773788	1.27548695073546e-07	0.273693326722864	0.22186246794659	True
ENSG00000237949	-0.8365120979656	1.30067478765327e-07	-0.242335687069608	0.251679717889129	True
ENSG00000162576	1.22562924912997	1.3132204453608e-07	0.951369701897989	0.0003227613136166	True
ENSG00000123836	0.467762185911942	1.32780596496416e-07	0.620131610080002	3.10783768095861e-05	True
ENSG00000135749	1.34809300334667	1.34315690795499e-07	0.815162728761002	1.62335675925339e-06	True
ENSG00000108370	1.30849096172695	1.34353096256567e-07	2.07679183650013	7.17495164444534e-18	True
ENSG00000197380	1.20195944034693	1.36090708188245e-07	-0.0833716297022429	0.477255101507508	False
ENSG00000255277	-0.639022027266841	1.40771426462655e-07	-1.07350494086385	3.11276419279107e-07	True
ENSG00000131037	1.93722717046901	1.41896472488729e-07	1.55155784237047	0.0001068581032243	True
ENSG00000064199	1.17066995015649	1.43219383606655e-07	1.61696362973715	3.88896515694008e-10	True
ENSG00000035499	1.61773627384707	1.45034718890067e-07	0.0260403519468759	0.892853152017201	True
ENSG00000151025	-2.32921310675241	1.49660367346427e-07	-1.49313856357342	1.01968438651043e-05	True
ENSG00000132639	1.61437839454246	1.49897133264553e-07	0.753032152501642	0.0010088639085964	True
ENSG00000126603	1.55074296092784	1.50455172174566e-07	1.22066267279128	5.32122220662973e-05	True
ENSG00000237907	-1.21166061793083	1.52343797431175e-07	-1.23521650999668	6.40336910388538e-07	True
ENSG00000006025	1.20699181511739	1.69386529402999e-07	0.588909913476764	0.017612786122299	True
ENSG00000164904	-0.380264870470538	1.69651361231604e-07	-0.485041706568673	0.0009207626370043	True
ENSG00000144649	-0.761769492915929	1.75562657315332e-07	-0.960168218663842	7.90707317286036e-09	True
ENSG00000160360	1.3679085834191	1.79726809755943e-07	0.978004248769621	0.0031708167293627	True
ENSG00000134245	1.44006579968308	1.80358175683936e-07	-0.160658679225423	0.172319234046286	False
ENSG00000119699	0.710796189023639	1.8104287086337e-07	1.5893554386789	1.44320358007103e-08	True
ENSG00000149451	2.62956280392376	1.82032478066255e-07	0.178151157427556	0.371632824523629	True
ENSG00000261572	-0.507038102580267	1.92625372802425e-07	-0.593568860702565	2.65642448576727e-05	True
ENSG00000183230	-1.29607672960701	1.94287778325886e-07	-1.57293474395339	3.82764600053638e-10	True
ENSG00000162738	1.37336255666814	1.9473305049862e-07	0.772150243020045	0.0126874760921449	True
ENSG00000197415	1.77159630956506	1.98414750849067e-07	0.791141113471408	0.0004962174733785	True
ENSG00000024422	1.02589566109368	2.07392601622892e-07	-0.321202422022165	0.12772678743721	False
ENSG00000119771	1.61892780694763	2.12588447092009e-07	1.18323296022433	2.93757367524915e-08	True
ENSG00000179051	0.477007191756824	2.16367618497654e-07	0.85626694324752	3.28905534820031e-08	True
ENSG00000262801	-0.893506408661773	2.24250517124475e-07	-0.856234739562979	0.0001370685456159	True
ENSG00000140835	1.58758870376917	2.33620232551921e-07	1.76077985023789	1.03910864472331e-10	True
ENSG00000042781	-1.12566199140855	2.34983504212979e-07	-1.04849129112479	2.09730520585923e-05	True
ENSG00000214491	1.42804023781016	2.36275088732353e-07	0.26212043447294	0.0513667339914303	True
ENSG00000109927	0.823293998044451	2.37350369752335e-07	0.151124755575173	0.367465184333368	True
ENSG00000169515	1.43296982022644	2.41429676685493e-07	0.376368495520254	0.0031487186301801	True
ENSG00000169032	-0.707669790234173	2.44345984083345e-07	0.0347708260099608	0.816960543628024	False
ENSG00000198203	2.31725086537398	2.56053952423789e-07	3.72201698147727	6.21499102774955e-13	True
ENSG00000074181	1.73065075112793	2.63014742780684e-07	1.22922991811139	3.0839850295495e-07	True
ENSG00000165821	1.16261145329075	2.68154793561356e-07	0.443220037097629	0.029198768155865	True
ENSG00000122966	1.33777910928151	2.68358717306584e-07	0.542527467233305	0.0297537976319338	True
ENSG00000133110	-1.289610664432	2.74502096655096e-07	-0.437270598048869	0.0388686280298585	True
ENSG00000197093	1.1590079639099	2.76885287934466e-07	0.62978026214327	0.002654735170619	True
ENSG00000055732	1.89003593008631	2.88445047579117e-07	-0.26652044011766	0.0370822827318962	False
ENSG00000196923	1.21362801056738	2.93074344979396e-07	1.02452654461782	0.0012176076419349	True
ENSG00000132274	0.818653733800282	3.04515808908197e-07	-0.470932407628462	9.87262966156962e-05	False
ENSG00000154930	0.797246992022435	3.12981670248053e-07	0.370811758157528	0.0250927912921073	True
ENSG00000139174	0.84959792498497	3.15215062760305e-07	0.813860628457667	4.32931829152608e-05	True
ENSG00000147113	1.49202952766216	3.35919961944706e-07	1.17087522597069	0.0001931325898604	True
ENSG00000138606	-0.79943376457647	3.56954103899526e-07	-0.711844177641756	0.000219502498361	True
ENSG00000129009	1.01867925770007	3.63263825548383e-07	1.72250043086242	1.4641094413185e-08	True
ENSG00000111674	1.10949978165717	3.64955919846858e-07	0.415470696688515	0.0692765499228656	True
ENSG00000204681	1.19974146366781	3.68025041049612e-07	0.283035609903944	0.143752153554057	True
ENSG00000134504	0.581391531544228	3.80653350213442e-07	0.155138637083387	0.241145822567973	True
ENSG00000085276	1.12294039669414	3.82765979464875e-07	-0.170405757688476	0.388460273433907	False
ENSG00000161381	1.33586524491338	3.8663433014696e-07	0.597054325877026	0.0053512197744957	True
ENSG00000256427	1.40773809412472	3.92168703662574e-07	0.741650518517521	0.0028758972402466	True
ENSG00000103196	1.10259389923377	3.93852530824127e-07	1.68615373644631	8.171498639834721e-15	True
ENSG00000158163	1.19142429642729	3.97828191191613e-07	0.659683403968309	0.0046294513310837	True
ENSG00000169994	1.74279557659855	4.07017961593447e-07	4.17556688271921	9.61828030632205e-19	True
ENSG00000117791	-0.455388578456267	4.10412091423823e-07	-0.64438507061714	1.46814345337644e-07	True
ENSG00000183914	1.00337625644178	4.11228467919338e-07	0.240668382758848	0.0818678215171101	True
ENSG00000110660	1.45772397367132	4.1502082750228e-07	0.738928669975235	0.0010739785992647	True
ENSG00000272583	-1.00958450109524	4.16804763421942e-07	-0.9069754276192	2.72833386070326e-05	True
ENSG00000090097	0.854675146508636	4.52750543674737e-07	0.488230276771518	0.0203191970023568	True
ENSG00000175161	-2.03500701009118	4.78173542698423e-07	-1.09574408243563	1.08478724072169e-06	True
ENSG00000100380	-0.438608737701129	4.89114399724602e-07	0.0126750907148802	0.908437916780612	False
ENSG00000162882	-0.648621006482664	4.97337659875497e-07	-0.495435274339556	0.0066550155258104	True
ENSG00000122176	0.845926940690307	5.00086915489925e-07	1.61483027208588	4.28520440803991e-12	True
ENSG00000137507	0.775072165338444	5.0093090958898e-07	1.65505302618085	2.2190006770615203e-19	True
ENSG00000183943	0.773292720753067	5.06676491402981e-07	1.04077063741738	1.0371101289249401e-09	True
ENSG00000164929	-1.11416775831577	5.07933600708026e-07	0.276973740454334	0.21814819939595	False
ENSG00000133477	1.6617471391471	5.0845849834365e-07	1.22388940312062	5.41012321800134e-06	True
ENSG00000169714	-0.482036121624	5.141726063009e-07	0.267601690520781	0.0063908680456594	False
ENSG00000159167	2.05084486646326	5.15216658452757e-07	4.38592557769656	1.87123947923285e-37	True
ENSG00000172432	0.438548133382806	5.23292920054078e-07	0.464317522609125	1.40983621089035e-06	True
ENSG00000235162	1.35102602703227	5.38617292429788e-07	1.36112105303604	2.36184753583236e-06	True
ENSG00000162522	0.723246537808822	5.38686828089278e-07	0.893178309228321	1.36200195369309e-06	True
ENSG00000076248	-0.385325424047899	5.41567212992444e-07	0.258969418150517	0.0338313038164589	False
ENSG00000065485	-0.434188369198347	5.47351617629653e-07	-0.0010276588905823	0.99214666867497	True
ENSG00000169991	0.590507093604041	5.54740656062169e-07	0.754757931432218	0.0003123177090107	True
ENSG00000122787	-0.769967793048836	5.57102841319899e-07	-0.669504467730811	0.0018403840716103	True
ENSG00000111404	1.87739273158083	5.8362286391767e-07	0.198897064407066	0.361951453045606	True
ENSG00000074527	-0.867843923561968	5.86058584421409e-07	-0.305299135208848	0.0782141703042171	True
ENSG00000112796	1.44028026235226	5.92125299618436e-07	1.31487662043084	3.73602397012505e-10	True
ENSG00000139880	1.4885239132464	5.94100114537727e-07	1.11826243282672	0.0001011793707605	True
ENSG00000134369	0.628930998890667	5.9420448900713e-07	0.153329020280966	0.262952847694782	True
ENSG00000061455	1.18647079834355	5.95281179269792e-07	0.22723430116357	0.39556667197164	True
ENSG00000174307	1.30687042452505	6.02774898590438e-07	1.67569284862084	4.73965633177528e-07	True
ENSG00000197747	0.661409198519146	6.59659008430357e-07	0.819853680898917	6.74625232439153e-08	True
ENSG00000089472	0.786793655439921	6.60969117690609e-07	1.30538292350992	1.99110117912865e-09	True
ENSG00000181019	1.34631288189978	6.69346009516259e-07	0.627107609177908	0.0083803280225267	True
ENSG00000131981	0.908958757456702	6.71780628045791e-07	2.99058607204834	3.61137935257653e-28	True
ENSG00000255455	0.640743135452201	7.10599839776205e-07	-0.309489631309015	0.0018183880092722	False
ENSG00000108176	-0.884848727065025	7.11214509037726e-07	-0.380216187026027	0.0155248355383063	True
ENSG00000235098	1.76102190929616	7.13260315800795e-07	0.492238741694824	0.0165095642455345	True
ENSG00000066855	-0.555513616625114	7.28580598846096e-07	-0.206029062610875	0.0234625922277603	True
ENSG00000139190	0.697917585690102	7.34856539088108e-07	-0.194639239632519	0.187640920041482	False
ENSG00000124772	1.40131005526882	7.41059895278271e-07	0.517652419720663	0.0815905603896374	True
ENSG00000170004	0.812116789292459	7.53949897672809e-07	0.670023926969695	0.0155174213433867	True
ENSG00000076706	1.18349080505204	7.63432836512917e-07	1.79142078300592	1.20719662832145e-06	True
ENSG00000101311	1.40002735385417	7.65810110323443e-07	0.729005620210722	0.0068520355869702	True
ENSG00000269936	1.89793365166917	7.71008342670982e-07	0.077958974684821	0.688054095008733	True
ENSG00000185101	1.62595017460496	7.89382739803294e-07	0.629725154455587	0.0469912299630098	True
ENSG00000169026	1.23607115002883	7.94088451091583e-07	1.29554978118687	5.19221612627878e-05	True
ENSG00000142279	1.13261631371398	8.02664116293911e-07	1.07181913287668	6.69698861446352e-05	True
ENSG00000250056	-0.765394058334569	8.17424390994639e-07	-0.235479610550827	0.135415575654395	True
ENSG00000108602	1.78419741475781	8.22754759064253e-07	0.302643820758121	0.27750202859957	True
ENSG00000165138	0.660886542747623	8.27346398046065e-07	0.100034988458637	0.455123337402528	True
ENSG00000104177	1.32321150666131	8.40491223228627e-07	-0.365379578784349	0.017780725764317	False
ENSG00000172425	-0.607213417627982	8.51414691233193e-07	-0.307518109733169	0.0672610419952015	True
ENSG00000106852	1.51314699779738	8.64127128816931e-07	0.685588514531705	0.0267080026501328	True
ENSG00000135801	-0.345599460018938	8.76274987110577e-07	0.387246726683934	2.0463331263953e-05	False
ENSG00000008517	1.16942508149658	8.82805410321195e-07	2.05283221241396	8.03257504903129e-11	True
ENSG00000124374	-0.674190184485547	9.0032508419572e-07	-0.398651987274014	0.0034796901782513	True
ENSG00000176928	1.15401826313482	9.17422746322585e-07	1.47909911835899	9.83998835932402e-13	True
ENSG00000168792	-0.412700801733909	9.29104320653456e-07	-0.275133150285398	0.0163932058407949	True
ENSG00000091136	0.687150861826099	9.29358347675114e-07	0.828522843957777	1.18442710163049e-08	True
ENSG00000126759	-1.15708492265794	9.33763662681636e-07	0.263726319558745	0.300761833375584	False
ENSG00000162591	1.30330247463319	9.44607360024984e-07	0.285225827009086	0.293257619065031	True
ENSG00000188227	1.28726112870239	9.58042877060523e-07	-0.0513614132303859	0.69536626466894	False
ENSG00000163739	1.85343695619559	9.64233707888584e-07	4.44413523245022	3.93405546645577e-32	True
ENSG00000198467	1.66288493110931	9.66401029364422e-07	0.847645687707163	0.0016815835603808	True
ENSG00000185070	1.18221044613955	9.674233198333e-07	0.0498640015352328	0.801721336822223	True
ENSG00000135919	0.823054231853595	9.82017914747776e-07	0.981936102994164	1.2138233082501301e-09	True
ENSG00000181264	0.979188524424731	1.01219866628617e-06	0.318183640719386	0.092164797302154	True
ENSG00000176595	-0.630772131121174	1.01719107050712e-06	-0.0459587258496947	0.709116179641628	True
ENSG00000133800	-1.47750463801058	1.02127739138232e-06	0.236911500674947	0.333422473112642	False
ENSG00000176463	0.653855163202996	1.04263884824066e-06	0.902910705782144	3.28356527262064e-08	True
ENSG00000215018	-1.78159825655637	1.10555196704902e-06	-0.735006720920267	7.625246995939691e-09	True
ENSG00000183778	1.75263900357862	1.16775191856675e-06	0.320341224425274	0.16835146108033	True
ENSG00000248709	-1.08093347635118	1.17326589309942e-06	-0.385330400344048	0.0783782019819666	True
ENSG00000184584	0.707317813075869	1.19364509356139e-06	1.20830946205492	1.96575374567901e-08	True
ENSG00000109576	-0.601344791322538	1.20989022845523e-06	-0.64701435907926	3.68419901164527e-05	True
ENSG00000133112	-0.548332982838572	1.24985310844345e-06	0.320742167005946	0.0143260858073751	False
ENSG00000026025	0.82275358305051	1.28812283574324e-06	1.93000316796488	5.13566215872297e-18	True
ENSG00000103942	-0.488417415332115	1.31305435780292e-06	-0.446035972464855	0.000141575227084	True
ENSG00000173621	1.49125963712277	1.3152864857008e-06	1.75706032108872	0.001990702476109	True
ENSG00000169071	1.73489744996261	1.3242741647039e-06	1.75033706566641	0.0001159406370526	True
ENSG00000107249	0.652859240665381	1.36949167895751e-06	0.394725319037118	0.0009088371611282	True
ENSG00000146242	0.770402459766548	1.38340681352314e-06	1.01714324124875	4.20339448130134e-07	True
ENSG00000096433	0.940123224336611	1.40027261923963e-06	1.19889584017682	3.5058026506527e-06	True
ENSG00000143036	0.984871776353901	1.40435821287986e-06	1.11082702514918	1.64351727808335e-08	True
ENSG00000134240	-0.575979895331774	1.40842417314463e-06	0.0058412182033983	0.90336232720486	False
ENSG00000164742	-0.778736850650174	1.4235273255967e-06	-1.23338702993531	8.19353660237842e-15	True
ENSG00000159433	0.867404047649501	1.44387567460913e-06	-0.160922493095718	0.258166017070064	False
ENSG00000111341	1.49784486185891	1.47429954073775e-06	1.77700951495558	1.18541193428349e-07	True
ENSG00000163909	1.02159058145189	1.48757985117513e-06	1.41584347379004	1.41287010096371e-08	True
ENSG00000108587	-0.257100709565576	1.48920755062422e-06	-0.0081933706394552	0.900017426821755	True
ENSG00000049089	1.35259401814449	1.51517894869535e-06	0.768598424527864	0.0160337789928093	True
ENSG00000166035	-0.733373115014137	1.52051725565429e-06	-0.118751190753971	0.475666093704578	True
ENSG00000128805	1.38442711593355	1.54676963762153e-06	-0.985168737207235	4.30188974249651e-13	False
ENSG00000156711	0.912040548165608	1.56579548166529e-06	0.845340011221929	0.0001945591235514	True
ENSG00000151224	-0.535729540209045	1.57015765598536e-06	-0.0569281281607234	0.670442460706077	True
ENSG00000162878	0.70090650649508	1.59319032418473e-06	1.03550480938471	3.44097387835696e-06	True
ENSG00000100897	-0.488047095429509	1.59337805968063e-06	-0.282166126261343	0.0616610926968052	True
ENSG00000100941	0.657151065950787	1.61027622043998e-06	-0.117623869798167	0.323941802037311	False
ENSG00000135052	1.18316026692127	1.70144668064265e-06	1.59025436318036	2.7771337554931603e-15	True
ENSG00000067840	1.21851773051851	1.72748453025606e-06	0.756120142840131	0.0033953161088574	True
ENSG00000182795	1.63259662226543	1.73872804466599e-06	1.07915232443541	0.000315168190931	True
ENSG00000153822	1.55303464950337	1.77184446450742e-06	0.67342727437317	0.0029667271459541	True
ENSG00000096093	0.694048473077144	1.79318289277311e-06	-0.688129921546635	4.38074964941052e-07	False
ENSG00000163040	1.36185471723989	1.83680210374928e-06	0.890544284388648	0.0001153947841157	True
ENSG00000104361	0.797129574372746	1.85576107281375e-06	0.771021296447377	0.0018572573866036	True
ENSG00000181885	0.769730185013889	1.87159672145842e-06	1.9569568609411	2.0883358254590203e-15	True
ENSG00000138796	-0.464297915525168	1.87661907391347e-06	-0.201723651996954	0.109789260225631	True
ENSG00000171812	1.16255435361927	1.89348642541634e-06	1.55458914479075	3.1056250006660403e-09	True
ENSG00000129595	0.93817741103612	1.89581105150831e-06	0.719808708146406	0.0001621767434579	True
ENSG00000105270	1.14821394602228	1.94065190360788e-06	0.379785229126748	0.114379542284328	True
ENSG00000261701	-0.929908971000124	1.96217257999592e-06	-0.575352438942002	0.022114425123619	True
ENSG00000137338	0.656826493794247	1.97895882713434e-06	0.207970159073985	0.0597555662092115	True
ENSG00000189334	0.875614445736237	2.00070136341914e-06	1.51422977092236	8.47003640389778e-09	True
ENSG00000124491	1.29533702868318	2.01651971125286e-06	2.42986724289648	1.12898999510492e-12	True
ENSG00000054803	-1.45778600189031	2.07066546653314e-06	-0.839676895694896	0.0023191888448992	True
ENSG00000154721	0.778892367250173	2.0865412997201e-06	0.115589254945985	0.447431707983059	True
ENSG00000270820	-0.676620730265839	2.10758701839074e-06	-0.665629236368618	5.86146826648304e-07	True
ENSG00000133048	2.22121071863244	2.12876508948899e-06	3.63199485755102	1.1617373565392701e-17	True
ENSG00000070669	1.25863685264156	2.15294823540925e-06	0.454414808232423	0.0018150664365416	True
ENSG00000233554	-0.670444896296986	2.15407652512642e-06	-0.135261988447518	0.441320708881185	True
ENSG00000188517	-1.14264820122801	2.16975965693076e-06	-0.805841976019454	0.0002025090809229	True
ENSG00000070371	0.614775115469535	2.17219563811563e-06	0.247281079759497	0.0875434801478077	True
ENSG00000122574	1.43868128282727	2.20457798418503e-06	0.881517814834628	1.0848981269851e-05	True
ENSG00000163874	0.677339129655444	2.21790010449262e-06	2.58331276117594	1.85591379050424e-13	True
ENSG00000168509	-0.447012681751454	2.22451667590459e-06	-0.0115913455495379	0.930606056573937	True
ENSG00000113108	0.903513109804513	2.22745245334457e-06	0.967073158878539	3.98242916092777e-08	True
ENSG00000156510	2.19431861525002	2.38960370693616e-06	3.22353164404353	2.20236194376426e-13	True
ENSG00000115977	0.376769306908321	2.39059486225523e-06	0.435102648114603	2.03107281706384e-06	True
ENSG00000259479	-1.1897895706675	2.40165888416407e-06	-0.373624190630436	0.0378413784062131	True
ENSG00000203867	1.93622780081109	2.41589273889522e-06	-0.0540471687501203	0.75189183924995	False
ENSG00000164877	1.30929398648813	2.42112750403122e-06	0.761965573772439	0.0046014613595498	True
ENSG00000147257	2.11030991844978	2.43308307395367e-06	2.22032689251259	1.47207908117479e-07	True
ENSG00000173482	0.474708444657998	2.48551927336316e-06	0.449019815967465	5.72658292391856e-06	True
ENSG00000204610	0.734993542777205	2.52559809114706e-06	1.62589559767368	1.75927004665904e-12	True
ENSG00000226124	-0.538020031561542	2.54546301558657e-06	-0.61340870256376	7.40432819212545e-05	True
ENSG00000138207	-0.36521918354032	2.56412109399027e-06	0.462190893728643	0.0047656159215539	False
ENSG00000214049	2.0669646819345	2.58437751893713e-06	0.423324813096695	0.0767929362168335	True
ENSG00000170962	1.21960588987183	2.61425538013862e-06	1.65604097135018	5.586118943564729e-12	True
ENSG00000174705	0.554491868970171	2.62044995199966e-06	0.716780846673897	0.0002715397594085	True
