ensembl_id	baseMean	log2FC	lfcSE	log2FC_shrunk	stat	pvalue	padj	deg	approvedSymbol	biotype	sm_tier	sm_categories	sm_evidence
ENSG00000160766	17.8330782375314	0.920539188311691	0.235287058304479	0.805359258970776	3.91240893122327	9.13800026796673e-05	0.0015440973403617	True	GBA1LP	transcribed_unprocessed_pseudogene	none		
ENSG00000136305	5199.28167442273	-0.392501423279047	0.100402107621107	-0.362720697528964	-3.90929466102696	9.25659995423386e-05	0.0015625368111077	False	CIDEB	protein_coding	none		
ENSG00000120162	57.3190509419553	0.764800222015449	0.1956602250241	0.675764519810411	3.90881806417858	9.27487778875628e-05	0.0015640213138258	True	MOB3B	protein_coding	none		
ENSG00000138685	93.0443074200365	-1.2034912105239	0.307963125068989	-1.03267057198161	-3.9079068646751	9.3099178711591e-05	0.0015683265120649	True	FGF2	protein_coding	B	Structure with Ligand;High-Quality Ligand;High-Quality Pocket;Druggable Family	strong
ENSG00000101193	971.356625015245	-0.337507972709553	0.0866144060556626	-0.314985357025387	-3.89667248301228	9.75233601003019e-05	0.0016411788314022	False	GID8	protein_coding	none		
ENSG00000136193	79.5322996140156	0.804480322567482	0.206648793925534	0.708190496308869	3.89298339121871	9.90189338807511e-05	0.0016646485805926	True	SCRN1	protein_coding	none		
ENSG00000233585	24.5716306871468	-0.736664584599936	0.189324638421665	-0.64814358029545	-3.89101276379693	9.9826680934407e-05	0.0016765189633098	True	ACAA2P1	transcribed_processed_pseudogene	none		
ENSG00000104299	87.7135395268171	0.380673298130665	0.0978430983764637	0.352519935052975	3.89065048477897	9.99758519378768e-05	0.001677316124272	False	INTS9	protein_coding	none		
ENSG00000142494	3675.38423454783	-0.433701641199271	0.11153473316132	-0.397125597349576	-3.88848952166298	0.000100870024303	0.0016905980089486	False	SLC47A1	protein_coding	B	High-Quality Ligand;Druggable Family	strong
ENSG00000116260	632.386898954927	0.597012607865151	0.153627642265665	0.534824642605085	3.88610147926862	0.0001018669371519	0.001705573124375	True	QSOX1	protein_coding	B	Structure with Ligand;Med-Quality Pocket	weak
ENSG00000105655	89.5897873728885	0.870697901373126	0.224224842626385	0.762499340168225	3.883146448781	0.0001031134206061	0.0017246922237699	True	ISYNA1	protein_coding	none		
ENSG00000100292	1073.11344906214	-0.851239121685799	0.219238756676923	-0.735731129644769	-3.88270365417283	0.0001033014346361	0.0017260863829989	True	HMOX1	protein_coding	B	Structure with Ligand;High-Quality Ligand;High-Quality Pocket	strong
ENSG00000126803	22.5227707291615	0.950247734165424	0.244785026643632	0.828413831566631	3.88196838342091	0.0001036143511929	0.0017295626314519	True	HSPA2	protein_coding	B	Structure with Ligand;High-Quality Ligand;High-Quality Pocket	strong
ENSG00000186567	90.107999624024	1.22675281498862	0.316145787106787	1.06065099588463	3.88033896075372	0.0001043109917712	0.0017394306130341	True	CEACAM19	protein_coding	none		
ENSG00000171202	285.134819121594	-0.462504671022839	0.119247151950802	-0.421109407888739	-3.87853850978054	0.0001050858931955	0.0017505823743241	False	TMEM126A	protein_coding	none		
ENSG00000165694	19.5447566428562	-1.73002491629069	0.44612687074416	-1.46283264502175	-3.8778765184104	0.0001053721730777	0.0017535800992914	True	FRMD7	protein_coding	none		
ENSG00000197302	122.261883217066	0.287545711252934	0.0741599280135904	0.271664642831083	3.87737311719395	0.0001055903626887	0.0017552060421949	False	KRABD5	protein_coding	none		
ENSG00000134569	23.9075690593078	-1.22121952192942	0.314977825636225	-1.04517028995474	-3.87716030315047	0.000105682731015	0.0017552060421949	True	LRP4	protein_coding	none		
ENSG00000108953	4222.11142468065	-0.219055250778486	0.0565167448335026	-0.210802265466502	-3.87593537851162	0.000106215873025	0.0017614228914739	False	YWHAE	protein_coding	B	Structure with Ligand	weak
ENSG00000131844	3105.08004634542	-0.307739158928609	0.0793999635970641	-0.288867745991717	-3.87580982392273	0.000106270663171	0.0017614228914739	False	MCCC2	protein_coding	B	Structure with Ligand	weak
ENSG00000120708	2857.96053284503	0.519348976799132	0.134054235746827	0.470087891732707	3.87417058406097	0.000106988454479	0.00177153975027	False	TGFBI	protein_coding	none		
ENSG00000115919	1027.02151630751	-0.411853848801425	0.106357685674995	-0.378420433264919	-3.87234684722229	0.0001077924086054	0.0017830615874841	False	KYNU	protein_coding	B	Structure with Ligand;High-Quality Ligand;Med-Quality Pocket;Druggable Family	strong
ENSG00000102057	12.4237247383725	1.09669158464131	0.283473035345579	0.949188561736595	3.868768623105	0.0001093863812444	0.0018076154303444	True	KCND1	protein_coding	A	Approved Drug;Druggable Family	weak
ENSG00000140511	10.6428527154849	1.42962412530491	0.369553250374703	1.2298066783286	3.86851995985793	0.0001094979743416	0.0018076482410839	True	HAPLN3	protein_coding	none		
ENSG00000134864	221.613563054395	-0.768634642999158	0.19870248158896	-0.67168136408475	-3.86826896600703	0.0001096107222631	0.001807700031563	True	GGACT	protein_coding	B	Structure with Ligand	weak
ENSG00000150630	37.6617464460574	0.809844866460871	0.209387713743153	0.710131360804458	3.86768092541606	0.0001098753026207	0.0018102532375844	True	VEGFC	protein_coding	none		
ENSG00000062282	11153.4557571826	-0.697421309472781	0.180412925017194	-0.619945740637708	-3.86569481874047	0.0001107733835862	0.0018232281857336	True	DGAT2	protein_coding	B	High-Quality Ligand	strong
ENSG00000142609	25.5583915435144	2.64316284798748	0.683927333753654	2.2661629372225	3.86468374276079	0.0001112332291956	0.0018289715013902	True	CFAP74	protein_coding	none		
ENSG00000162645	457.568694774189	0.500850066264576	0.129605619421346	0.453718719960907	3.86441628457729	0.0001113551722044	0.0018291528884416	False	GBP2	protein_coding	B	Structure with Ligand	weak
ENSG00000099769	1150.11849164479	-1.14669857841477	0.296964648370667	-0.979491197884686	-3.86139759296693	0.0001127402657779	0.0018500621524474	True	IGFALS	protein_coding	none		
ENSG00000168398	7.65493926069154	1.97635632128578	0.512037027434631	1.69168023802743	3.85979180292403	0.0001134836706877	0.0018604102355682	True	BDKRB2	protein_coding	A	Advanced Clinical;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000136819	1002.27158218525	-0.245005405351706	0.0634818349585914	-0.233840684743578	-3.85945689048718	0.0001136393009464	0.0018611115702167	False	C9orf78	protein_coding	B	Structure with Ligand	weak
ENSG00000255389	12.3822347552433	0.944254384226226	0.244703855817632	0.820574512053023	3.85876381502521	0.0001139620053458	0.0018645450319077	True	ENSG00000255389	lncRNA	none		
ENSG00000146006	6.48083300542206	-1.54570134628895	0.400874076807916	-1.31435087537284	-3.85582764192954	0.0001153387349142	0.0018851996196283	True	LRRTM2	protein_coding	none		
ENSG00000160781	36.2128630970192	1.38401357607489	0.359061937980924	1.19023400015421	3.85452600143996	0.0001159540604194	0.0018933805588497	True	PAQR6	protein_coding	none		
ENSG00000238164	70.1462719395396	0.917634630872453	0.238093582460126	0.799828156903883	3.8540922497402	0.0001161597949944	0.0018948638368439	True	TNFRSF14-AS1	lncRNA	none		
ENSG00000171208	7.91976750228119	1.06431102861238	0.276299993412948	0.920894166429641	3.85201250085339	0.0001171510408146	0.0019091452224464	True	NETO2	protein_coding	none		
ENSG00000100196	183.23188999268	0.909398904440683	0.236227552710808	0.791950961989245	3.8496733086592	0.000118275471887	0.0019246204126557	True	KDELR3	protein_coding	none		
ENSG00000145147	36.0600227708611	0.941066964751926	0.244461422442931	0.818778065997806	3.84955202889575	0.0001183340467155	0.0019246204126557	True	SLIT2	protein_coding	C	Med-Quality Pocket	weak
ENSG00000164167	173.044200706905	-0.482127820030823	0.125262878320452	-0.436925027952963	-3.8489281620803	0.0001186357899391	0.0019276270420465	False	LSM6	protein_coding	B	Structure with Ligand	weak
ENSG00000147437	23.2311030732766	0.937456714770886	0.243695379685679	0.815171386741664	3.8468382780996	0.000119651890533	0.0019422234042033	True	GNRH1	protein_coding	none		
ENSG00000132155	1647.84617460274	-0.163524829080667	0.0425210551500911	-0.159338713974701	-3.8457377998607	0.0001201902351515	0.0019478417128652	False	RAF1	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;High-Quality Pocket;Druggable Family	strong
ENSG00000170293	369.339684091408	-0.433846653295581	0.112814964972256	-0.39622729416443	-3.84564807871256	0.0001202342265156	0.0019478417128652	False	CMTM8	protein_coding	none		
ENSG00000163884	1276.60584198823	-0.511892917679071	0.133121471271749	-0.461739276184626	-3.84530694251502	0.0001204016283565	0.0019486395042748	False	KLF15	protein_coding	none		
ENSG00000144810	24.4294558976671	1.19662684261249	0.311366122616488	1.03142817158459	3.84315041262978	0.0001214649737062	0.0019639219081987	True	COL8A1	protein_coding	none		
ENSG00000231584	57.5320237330494	0.870516034492601	0.226986100950118	0.759401914921324	3.83510721955572	0.0001255095309194	0.0020273292692682	True	FAHD2CP	transcribed_unprocessed_pseudogene	none		
ENSG00000197283	46.4821873836802	0.729932260723041	0.190376522039448	0.643086961430682	3.8341506237402	0.000125998919062	0.0020332329465723	True	SYNGAP1	protein_coding	none		
ENSG00000205364	1136.57720757229	-1.39765052559691	0.364549512234847	-1.18060347112181	-3.83391138566803	0.0001261215925505	0.0020332329465723	True	MT1M	protein_coding	none		
ENSG00000253552	17.3438321677376	0.893431700960974	0.233052790241845	0.777479730952169	3.83360224966127	0.0001262802741449	0.0020338030089835	True	HOXA-AS2	lncRNA	none		
ENSG00000228889	19.7014877756759	-0.713759376440364	0.186203814274627	-0.627154750176429	-3.8332156579116	0.0001264789791094	0.0020350159253395	True	UBAC2-AS1	lncRNA	none		
ENSG00000053702	7.6692501607664	1.83245808088134	0.47881760144006	1.5646094392508	3.8270482859656	0.0001296890818282	0.0020846319079064	True	NRIP2	protein_coding	none		
ENSG00000121807	60.4473943328548	0.747535991384748	0.195377892785467	0.657290589685777	3.82610325419761	0.0001301877006481	0.002090609113037	True	CCR2	protein_coding	A	Advanced Clinical;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000166106	9.3036706729726	1.42571706990097	0.372769773668496	1.22076798905706	3.82465846377571	0.0001309534962587	0.0021008609535984	True	ADAMTS15	protein_coding	none		
ENSG00000185875	607.550490006595	-0.576786166840111	0.150818121667615	-0.514323257210707	-3.82438237834096	0.0001311003146087	0.0021011723892388	True	THNSL1	protein_coding	none		
ENSG00000111684	1588.98175975387	-0.47694946449721	0.124726981186879	-0.431640401033948	-3.82394779348179	0.0001313317350064	0.0021028378385689	False	LPCAT3	protein_coding	none		
ENSG00000124702	1265.80793328463	-0.304510087190532	0.0796694737641244	-0.285909437255911	-3.82216767355698	0.000132283688823	0.0021160257963821	False	KLHDC3	protein_coding	none		
ENSG00000272009	19.8728578760249	-0.767950860430491	0.20102612975913	-0.670633097940581	-3.8201544314197	0.0001333681429537	0.0021313056333263	True			none		
ENSG00000117479	514.230312591541	-0.860696160942996	0.225347429880392	-0.744331182469208	-3.81941858134271	0.0001337666025701	0.0021353292614777	True	SLC19A2	protein_coding	B	Structure with Ligand	weak
ENSG00000134830	40.2597905576563	-1.05509740655499	0.276260525470485	-0.903980952619675	-3.81921161106209	0.0001338788780237	0.0021353292614777	True	C5AR2	protein_coding	C	Druggable Family	weak
ENSG00000182199	4698.8257968327	-0.340312200721939	0.0891484094046687	-0.318093990540975	-3.81736705112898	0.0001348834282184	0.0021492729451005	False	SHMT2	protein_coding	B	Structure with Ligand;High-Quality Ligand	strong
ENSG00000260461	18.3059074989825	0.550205638758191	0.144182217379816	0.493081967803294	3.81604367554424	0.0001356085111333	0.0021587408934465	False			none		
ENSG00000214193	8.45998879685399	0.85745070963575	0.224920664698807	0.746667520666542	3.81223624242783	0.0001377151538176	0.0021901623112446	True	MNMIP1	protein_coding	none		
ENSG00000175497	6.59028671790502	1.50447898509795	0.39495207543068	1.28534699903543	3.80926972837748	0.0001393778446438	0.0022144695701983	True	DPP10	protein_coding	C	Druggable Family	weak
ENSG00000147573	581.883994168479	-1.06930218604491	0.280875833758837	-0.911940917532199	-3.80702807975649	0.0001406467813394	0.0022308252268258	True	TRIM55	protein_coding	none		
ENSG00000147206	34.126608183494	0.891374188767826	0.234146246134138	0.774264444272129	3.80691214779149	0.0001407127023173	0.0022308252268258	True	NXF3	protein_coding	none		
ENSG00000103852	249.995136379296	0.337636406525654	0.0886944692900136	0.314571590475727	3.80673574382241	0.0001408130645843	0.0022308252268258	False	TTC23	protein_coding	none		
ENSG00000012048	158.773633337948	-0.765452766755229	0.201293084849569	-0.666579203847735	-3.80267790782416	0.0001431404045803	0.0022636536777282	True	BRCA1	protein_coding	C	Druggable Family	weak
ENSG00000101004	339.794058110477	0.6627700149709	0.174299676671487	0.58610396912274	3.80247415042577	0.0001432582179528	0.0022636536777282	True	NINL	protein_coding	none		
ENSG00000149218	188.475037213097	0.471861927164293	0.124095584036708	0.428009664349674	3.80240707860092	0.0001432970191334	0.0022636536777282	False	ENDOD1	protein_coding	none		
ENSG00000213923	292.004059518323	0.529031991787077	0.139202356135984	0.475544865237783	3.80045285490914	0.0001444318960444	0.0022793979230283	False	CSNK1E	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000050327	78.3765771570912	0.552686914512057	0.145439407511342	0.494959947496245	3.80011802832018	0.0001446271872923	0.0022802978707692	False	ARHGEF5	protein_coding	none		
ENSG00000151208	175.056298178704	0.464652249492574	0.122320616402868	0.421813816057311	3.79864215172219	0.0001454909758443	0.0022917260493079	False	DLG5	protein_coding	none		
ENSG00000213866	21.5008707637446	-0.834183594023529	0.219638601435503	-0.72350672432364	-3.79798263407029	0.0001458785411596	0.0022956382641262	True	YBX1P10	processed_pseudogene	none		
ENSG00000186889	28.8883798239746	-0.555936898765465	0.146423162820677	-0.497001027014123	-3.79678247659706	0.0001465863086602	0.0023045771233793	False	TMEM17	protein_coding	none		
ENSG00000163359	429.095770692749	0.534883806615038	0.140894147462627	0.480742254097398	3.79635219949019	0.0001468408419646	0.0023063801577909	False	COL6A3	protein_coding	none		
ENSG00000236882	2248.45892637893	-1.54623618581463	0.407325045402137	-1.29291806714961	-3.79607442083038	0.0001470053847829	0.0023064296375764	True	LINC01554	lncRNA	none		
ENSG00000226321	13.6210568756623	-1.10084792102731	0.290028708095012	-0.939212360799051	-3.79565156931525	0.0001472561951582	0.0023064296375764	True	CROCC2	protein_coding	none		
ENSG00000273038	22.3452001060446	0.770697851189811	0.203048238646965	0.67446093517119	3.79563918567058	0.000147263546469	0.0023064296375764	True			none		
ENSG00000138795	10.2473316359026	1.22696471499766	0.323301132129404	1.05147075763754	3.79511419250632	0.0001475755165274	0.0023091227880169	True	LEF1	protein_coding	none		
ENSG00000272106	81.2209660802017	-0.412189040832727	0.108649687333364	-0.377348307604803	-3.79374346074307	0.0001483929912034	0.0023197129961403	False	ENSG00000272106	lncRNA	none		
ENSG00000188153	76.6367488277293	1.20676968225921	0.318249238651213	1.03507322736882	3.79190123870736	0.0001494983694732	0.0023343718918735	True	COL4A5	protein_coding	B	Structure with Ligand	weak
ENSG00000254235	380.102718830594	-0.869742032929176	0.229379918571342	-0.75055022216949	-3.79170957225127	0.0001496138181973	0.0023343718918735	True			none		
ENSG00000116675	8.62710202112601	1.28535056600965	0.339096696384732	1.09980432515671	3.79051338368486	0.0001503362313369	0.002343426396227	True	DNAJC6	protein_coding	none		
ENSG00000121152	8.86921693514689	0.981136319436867	0.258874506222598	0.847437073855269	3.79000749727444	0.0001506427378865	0.0023459868113549	True	NCAPH	protein_coding	none		
ENSG00000173011	350.03970767423	-0.258757009268517	0.0683204294555349	-0.2456108722489	-3.78740314325635	0.0001522299964675	0.0023684689639079	False	TADA2B	protein_coding	none		
ENSG00000177981	571.591349714969	-0.246328493437344	0.0650437018721607	-0.23442463250893	-3.78712290886344	0.0001524017241062	0.002368905969803	False	ASB8	protein_coding	none		
ENSG00000119661	82.3329068086851	0.319639203085371	0.0844235296241938	0.298844267762057	3.78613882300617	0.0001530062176283	0.0023760626564274	False	DNAL1	protein_coding	B	Structure with Ligand	weak
ENSG00000165795	8162.37915731631	-0.576251138936868	0.152215478075176	-0.517566600636173	-3.78575915027689	0.0001532400416491	0.0023774550958391	True	NDRG2	protein_coding	B	Structure with Ligand	weak
ENSG00000118473	11.6595515766753	0.962315995179853	0.254210952429261	0.832067937396505	3.78550171022877	0.0001533987791588	0.0023776810769625	True	SGIP1	protein_coding	none		
ENSG00000142396	122.477937436194	0.5604326675132	0.148063370111975	0.501108265211946	3.78508652808163	0.0001536551065683	0.002379417856831	True	ERVK3-1	protein_coding	none		
ENSG00000267659	28.7632031246175	-1.37427690003949	0.363543176665038	-1.15626297258714	-3.7802302126708	0.0001566834169524	0.0024240365031697	True	LINC01482	lncRNA	none		
ENSG00000166557	170.136842464249	0.593122108865172	0.156940993594477	0.527796593081116	3.77926821591146	0.0001572899283127	0.0024311391731336	True	TMED3	protein_coding	none		
ENSG00000136854	67.3415509527819	0.702080609819845	0.185807086869663	0.617380928961819	3.77854591903875	0.0001577467673615	0.0024345900481806	True	STXBP1	protein_coding	none		
ENSG00000144061	19.0088866483062	0.746432620234729	0.197550028175264	0.653388926226245	3.7784485637861	0.0001578084381218	0.0024345900481806	True	NPHP1	protein_coding	none		
ENSG00000052795	1414.24174875367	-0.868080057950659	0.229840746752832	-0.745869197783763	-3.77687625112087	0.0001588075847178	0.0024477146609033	True	FNIP2	protein_coding	B	Structure with Ligand	weak
ENSG00000110925	134.298451243285	0.395955844054838	0.104847785930452	0.363694707113986	3.7764826461618	0.0001590586361801	0.0024492950773891	False	CSRNP2	protein_coding	none		
ENSG00000186806	28.5037599544166	0.746361472338697	0.197713800376379	0.653258700223078	3.77495890988835	0.0001600340406095	0.0024582305430226	True	VSIG10L	protein_coding	none		
ENSG00000164694	15.8649519526509	1.43923406163032	0.381277217840468	1.22711314742112	3.77477067678488	0.0001601549260045	0.0024582305430226	True	FNDC1	protein_coding	none		
ENSG00000118971	64.0939248893189	0.761442294254618	0.201723037253265	0.666034235049744	3.77469179833248	0.000160205608169	0.0024582305430226	True	CCND2	protein_coding	B	High-Quality Ligand;Druggable Family	strong
ENSG00000055957	47702.8173497955	-0.452753515034834	0.119945958435174	-0.408729385034044	-3.77464585669661	0.0001602351342317	0.0024582305430226	False	ITIH1	protein_coding	none		
ENSG00000169604	136.482283505793	1.01139800165288	0.268124727253438	0.871606362780279	3.77211759621439	0.000161867930644	0.0024809720373437	True	ANTXR1	protein_coding	none		
ENSG00000110455	323.774845369108	0.864491365498277	0.229198427348413	0.750364690030245	3.77180321653835	0.0001620720536417	0.0024817941584584	True	ACCS	protein_coding	none		
ENSG00000069702	467.077959697876	-0.791432925963439	0.20984330648175	-0.684146192429809	-3.77154239147614	0.0001622415880689	0.0024820855940936	True	TGFBR3	protein_coding	none		
ENSG00000173610	51.012555805839	-1.93939488143374	0.514661480370714	-1.60252301633296	-3.76829227638482	0.0001643681824066	0.0025122892161722	True	UGT2A1	protein_coding	none		
ENSG00000158106	16.4461065955883	1.33444916465274	0.354231040985109	1.13317843994741	3.76717173328928	0.0001651074286965	0.0025212515870961	True	RHPN1	protein_coding	none		
ENSG00000182580	23.6415370324711	1.08656657144996	0.288576567228868	0.932279019586851	3.76526265415103	0.0001663740981176	0.0025376939614227	True	EPHB3	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000116183	19.5606886847561	2.27765211310524	0.604940300744885	1.93201876728872	3.76508576185235	0.0001664919273744	0.0025376939614227	True	PAPPA2	protein_coding	none		
ENSG00000065518	1293.58759447568	-0.299766527657266	0.079630735591148	-0.281175753558631	-3.76445759833705	0.0001669109863858	0.0025407464683216	False	NDUFB4	protein_coding	A	Approved Drug;Structure with Ligand	weak
ENSG00000134780	14.4228624475768	1.13683887283622	0.30200346889921	0.974283105338544	3.76432388998692	0.000167000313586	0.0025407464683216	True	DAGLA	protein_coding	B	High-Quality Ligand;Druggable Family	strong
ENSG00000119943	252.179276826347	1.20584032774665	0.320357920763486	1.03199812316045	3.7640409354414	0.0001671894967411	0.0025412803504649	True	PYROXD2	protein_coding	none		
ENSG00000271239	85.6245172186257	-1.66561909912645	0.442728012602326	-1.38419821877411	-3.76217237607363	0.0001684438846506	0.0025579894527235	True	ENSG00000271239	lncRNA	none		
ENSG00000133624	143.86571822782	0.754729324983093	0.200693889951629	0.659727548034749	3.76059941418743	0.0001695066918932	0.0025717611432407	True	ZNF767P	transcribed_unprocessed_pseudogene	none		
ENSG00000060971	16065.3078803063	-0.425710328387494	0.113257098499466	-0.387262038455773	-3.75879599625716	0.0001707329728829	0.0025879854676337	False	ACAA1	protein_coding	none		
ENSG00000138792	1528.63583908971	-0.652007559812444	0.173496885377342	-0.578134221717693	-3.75803610764758	0.0001712521735699	0.0025934718517127	True	ENPEP	protein_coding	A	Advanced Clinical;Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000106399	408.939460835864	-0.485531581953815	0.129285287385263	-0.436676925853574	-3.75550529974038	0.0001729921002049	0.0026174180886053	False	RPA3	protein_coding	B	Structure with Ligand;Med-Quality Pocket	weak
ENSG00000272977	10.5698397164453	1.11059397613916	0.295789927868924	0.949538117571048	3.75467137823337	0.000173569052376	0.0026237404324348	True	ENSG00000272977	lncRNA	none		
ENSG00000106144	185.904624707028	0.271589635908636	0.072444775348118	0.256769835900668	3.74891956809265	0.0001775980270781	0.0026821855884362	False	CASP2	protein_coding	A	Advanced Clinical;Structure with Ligand;High-Quality Ligand;Med-Quality Pocket;Druggable Family	strong
ENSG00000058453	69.1702852415327	1.06413525239187	0.284165049302443	0.912534570673712	3.74477880022215	0.0001805527801474	0.0027243151419864	True	CROCC	protein_coding	none		
ENSG00000185585	22.7007869528179	1.13844400708531	0.304048107836187	0.973508617195473	3.74428907052655	0.0001809052800892	0.0027271388292791	True	OLFML2A	protein_coding	none		
ENSG00000163453	2362.89146475844	0.858677017140053	0.22939950021261	0.743254536702615	3.74315121150753	0.0001817267933697	0.0027370212568522	True	IGFBP7	protein_coding	none		
ENSG00000106049	3435.6710290308	-0.327389652256125	0.0874909567771738	-0.305807536390001	-3.74198276388652	0.0001825740402808	0.0027472728761962	False	HIBADH	protein_coding	B	Structure with Ligand;High-Quality Pocket	strong
ENSG00000172819	67.1821818918447	0.6593874503915	0.176246246614097	0.580690195729573	3.74128506597518	0.0001830817136316	0.0027524007485992	True	RARG	protein_coding	A	Approved Drug;Structure with Ligand;High-Quality Ligand;Med-Quality Pocket;Druggable Family	strong
ENSG00000140263	9453.73489273213	-0.715371512731512	0.191240372596036	-0.627944789538297	-3.74069294584892	0.000183513605078	0.0027563810336502	True	SORD	protein_coding	B	Structure with Ligand;High-Quality Pocket;Druggable Family	strong
ENSG00000119950	849.555738867311	-0.511447504762235	0.136761745264601	-0.458160393211476	-3.73969711904969	0.0001842421201896	0.0027648053195335	False	MXI1	protein_coding	none		
ENSG00000080618	18999.6194477086	-0.455675049415522	0.121861340461074	-0.407247276301494	-3.73929129362462	0.0001845397881491	0.0027667547146867	False	CPB2	protein_coding	B	Structure with Ligand;High-Quality Ligand;Druggable Family	strong
ENSG00000154217	242.60739076304	-0.464816339513855	0.124393939648228	-0.419678431498772	-3.73664778869695	0.0001864898580508	0.0027934520789961	False	PITPNC1	protein_coding	none		
ENSG00000255980	7.45193371834234	-1.69650176552682	0.454118906943247	-1.41043108914759	-3.73580958552522	0.0001871122203663	0.002798877288157	True	LINC02953	lncRNA	none		
ENSG00000167615	666.222525465335	0.866026179819946	0.231824149093941	0.749681407317634	3.73570304562624	0.0001871914654885	0.002798877288157	True	LENG8	protein_coding	none		
ENSG00000083807	14300.9510287261	-0.557574908781782	0.149288938631685	-0.493660839898112	-3.73487087450861	0.000187811526608	0.0028056047978436	False	SLC27A5	protein_coding	none		
ENSG00000101331	33.3373511983905	0.712471637026711	0.190776133386259	0.623341400484399	3.73459522624976	0.0001880173408691	0.0028061375435418	True	CCM2L	protein_coding	none		
ENSG00000095397	37.5873909975257	0.874992522379576	0.234351021365345	0.756022985839314	3.73368341764336	0.0001886996591548	0.0028137746643591	True	WHRN	protein_coding	none		
ENSG00000151468	364.799453038608	0.599972395076334	0.160745885182847	0.531438920182708	3.73242770347665	0.0001896431367461	0.0028231592860023	True	CCDC3	protein_coding	none		
ENSG00000189227	71.6766454610826	-0.435989890636612	0.116812775460104	-0.395868543111206	-3.73238191558526	0.0001896776229988	0.0028231592860023	False	C15orf61	protein_coding	none		
ENSG00000117266	198.038819765591	0.746423943667343	0.199997679403875	0.651616265914793	3.73216302255196	0.0001898425690138	0.0028231592860023	True	CDK18	protein_coding	A	Advanced Clinical;High-Quality Ligand;Druggable Family	strong
ENSG00000138755	357.089543899817	1.15889546810918	0.310659146299935	0.989050772901484	3.73044052271452	0.0001911452646634	0.0028399709052523	True	CXCL9	protein_coding	none		
ENSG00000184564	35.1615417678594	-1.09798076890842	0.294577979317922	-0.928886606464881	-3.72730090501241	0.0001935413393896	0.0028729826905615	True	SLITRK6	protein_coding	none		
ENSG00000173295	36.1607220157601	0.787778958729866	0.211384606908547	0.683906789314485	3.72675650441609	0.0001939596724744	0.0028766033439283	True	FAM86B3P	transcribed_unprocessed_pseudogene	none		
ENSG00000012171	55.8431918404254	1.16407243003243	0.3124160187469	0.993179417015369	3.72603311027881	0.0001945168641445	0.0028822750435508	True	SEMA3B	protein_coding	none		
ENSG00000159259	16.2224817098566	0.865801664512649	0.232419869587085	0.747755657257011	3.72516199260771	0.0001951898355513	0.0028889933236593	True	CHAF1B	protein_coding	none		
ENSG00000113269	3352.21117322427	-0.310325617181295	0.0833139380368154	-0.289935655232897	-3.72477432340512	0.0001954900276273	0.0028889933236593	False	RNF130	protein_coding	none		
ENSG00000078549	14.1427445507066	-2.34273567866689	0.628961690375431	-1.91280400987972	-3.72476688885215	0.000195495788819	0.0028889933236593	True	ADCYAP1R1	protein_coding	B	High-Quality Ligand;Druggable Family	strong
ENSG00000176014	99.4302833950777	0.641861042251174	0.172379036481789	0.565552716456049	3.72354466848979	0.0001964450851901	0.0029004228692536	True	TUBB6	protein_coding	A	Approved Drug;High-Quality Ligand;Druggable Family	strong
ENSG00000244509	83.3602890234341	0.65822646013322	0.17681685095871	0.57899524241107	3.7226455316011	0.0001971462066147	0.0029081710549997	True	APOBEC3C	protein_coding	none		
ENSG00000145850	126.48977556378	-1.90975971280388	0.513528089603688	-1.56730560519574	-3.71890019546491	0.000200092086224	0.0029489889955385	True	TIMD4	protein_coding	B	Structure with Ligand	weak
ENSG00000156970	6.43066220125746	1.08173951420755	0.290945509275287	0.92342641824581	3.71801412883823	0.0002007950424763	0.0029555465275951	True	BUB1B	protein_coding	B	High-Quality Ligand;Druggable Family	strong
ENSG00000139636	290.401814917961	0.494582116544844	0.133034453784101	0.444733162464806	3.71769945661963	0.0002010452438115	0.0029555465275951	False	LMBR1L	protein_coding	none		
ENSG00000099860	625.244183213751	-1.15816044480596	0.311546688895548	-0.973415253198449	-3.71745387155842	0.000201240716213	0.0029555465275951	True	GADD45B	protein_coding	none		
ENSG00000124574	85.0069288531653	0.59140600441188	0.159089702734161	0.524269744610353	3.71743735922444	0.0002012538655402	0.0029555465275951	True	ABCC10	protein_coding	C	Druggable Family	weak
ENSG00000162989	113.437753816822	-0.768050193969721	0.206620142905328	-0.66391112446256	-3.71720870564704	0.0002014360330753	0.0029555899087885	True	KCNJ3	protein_coding	A	Approved Drug;High-Quality Ligand;Druggable Family	strong
ENSG00000151612	20.6641541506424	1.14064851265206	0.306938783790377	0.972213856827409	3.71620848485235	0.0002022347280538	0.0029646712311674	True	ZNF827	protein_coding	none		
ENSG00000204410	6.66193292482412	1.12347779577126	0.302370412318688	0.957649930821826	3.7155678928901	0.0002027478144882	0.002969553247371	True	MSH5	protein_coding	none		
